[[[[4.92366271e-01, 1.33935690e-01, 8.86054819e-01,
          8.42299235e-01, 9.15417021e-01, 9.53914314e-01,
          3.90802017e-01, 6.91031696e-01, 1.70654540e-01,
          3.69794951e-01, 2.70483808e-01, 7.34250995e-01,
          5.10113382e-01, 2.53743264e-01, 7.90093655e-01,
          2.86272575e-01, 6.12627169e-01, 4.99711473e-01,
          2.69531750e-01, 8.99445741e-01, 4.14304507e-01,
          6.46041347e-01, 6.60820659e-01, 5.86738112e-01,
          9.06489830e-02, 5.29523509e-01, 6.47319288e-01,
          7.76917150e-01, 7.68225784e-02, 4.07798096e-01,
          4.57100838e-01, 9.85011291e-01, 1.02518706e-01,
          6.49901174e-01, 9.09681429e-01, 1.14899093e-02,
          3.86548554e-01, 5.87682087e-01, 8.58221253e-01,
          3.43807509e-01, 7.26520314e-01, 5.13027301e-01,
          5.88943915e-01, 6.32496268e-01, 5.86052472e-01,
          4.99389927e-01, 4.97628946e-01, 8.85737537e-01,
          2.19117459e-01, 4.14792085e-01, 1.18456741e-01,
          8.97194716e-01, 9.25997016e-01, 7.07972729e-01,
          8.66387817e-01],
         [6.29150382e-01, 7.17357330e-01, 7.22384693e-01,
          2.21106665e-01, 8.65594499e-01, 8.38658576e-01,
          7.81342682e-01, 4.09621534e-01, 5.02255476e-01,
          8.48297923e-01, 9.56641166e-01, 1.49460358e-01,
          1.24498807e-01, 2.32895932e-01, 5.67996803e-01,
          6.07637300e-01, 7.84293501e-01, 7.85126140e-01,
          3.54109038e-01, 8.98609852e-02, 9.47788988e-01,
          9.29382270e-01, 5.69685409e-01, 1.89365562e-01,
          2.29890757e-01, 2.87866265e-01, 3.68846317e-01,
          5.17890948e-01, 1.91094600e-03, 6.26045723e-01,
          6.15342140e-01, 4.05795726e-01, 7.76065046e-01,
          4.55824362e-01, 3.66033479e-01, 3.53215652e-01,
          8.28555022e-02, 7.43571163e-01, 9.44201536e-02,
          7.63226233e-01, 3.52670354e-01, 3.08956395e-01,
          1.69648898e-01, 3.88551133e-01, 7.41763116e-01,
          9.29515573e-01, 2.97942863e-01, 7.10065727e-01,
          5.44116248e-02, 6.15497917e-01, 7.82690588e-01,
          1.19846847e-01, 4.94901142e-01, 3.58475865e-01,
          7.95289715e-02],
         [5.08431404e-01, 8.93315511e-02, 3.74334152e-02,
          4.82190084e-01, 1.74726448e-01, 1.15028360e-01,
          4.51915900e-01, 8.63833751e-01, 8.50895420e-01,
          6.00020026e-01, 7.22319262e-01, 8.13825852e-01,
          2.83242601e-01, 4.49125948e-01, 4.12071273e-01,
          9.72660628e-01, 1.62894349e-02, 4.04872270e-01,
          1.64664438e-01, 3.31420645e-01, 2.21793624e-01,
          5.64022191e-01, 1.77794762e-01, 2.38870286e-01,
          6.55788136e-01, 7.83985454e-01, 1.69183534e-01,
          6.22642545e-01, 9.51559976e-01, 5.62890347e-01,
          1.57331912e-01, 8.02407932e-01, 8.92919245e-01,
          7.05900032e-01, 8.62882571e-01, 6.45398351e-01,
          8.50151329e-01, 2.07010002e-01, 2.95785981e-01,
          5.57365278e-01, 8.31872783e-01, 1.35298406e-01,
          7.20299256e-01, 2.12175659e-01, 5.95478676e-01,
          3.48095652e-01, 4.91713720e-01, 3.24340647e-01,
          1.85064783e-01, 1.52650556e-01, 5.13171964e-01,
          5.82406069e-01, 3.25310446e-01, 8.38868560e-01,
          7.49283799e-01],
         [6.36504157e-01, 4.11701581e-01, 1.40799158e-01,
          3.98520421e-01, 8.63044534e-01, 7.12798343e-01,
          4.06058137e-01, 7.78546782e-01, 1.21086982e-02,
          5.16925991e-01, 6.36614732e-02, 2.02752925e-02,
          6.54314340e-01, 7.83046496e-01, 6.16545488e-01,
          2.22455411e-01, 9.41221816e-01, 6.03664777e-01,
          6.91814685e-01, 8.96145968e-01, 2.59396455e-01,
          1.35994102e-01, 7.62006949e-03, 5.89040446e-01,
          6.78010607e-01, 4.88030520e-02, 2.18881203e-01,
          2.20084149e-02, 5.20159641e-01, 3.23313739e-01,
          5.93115010e-01, 4.52717895e-01, 4.48690568e-01,
          2.16962047e-01, 3.16986630e-01, 9.24633310e-01,
          7.14892501e-01, 2.45073450e-02, 6.23043877e-01,
          7.38409427e-01, 1.12566489e-01, 2.90355852e-01,
          6.88484614e-01, 5.53054320e-01, 5.44690286e-01,
          8.44736959e-01, 6.37058593e-01, 3.01897154e-02,
          4.73538103e-01, 5.43199245e-01, 9.00678181e-01,
          5.80634474e-01, 4.09009998e-01, 6.87068231e-01,
          5.20601404e-01],
         [3.47995221e-01, 9.52157389e-01, 5.60090682e-01,
          9.81870274e-01, 3.11215209e-01, 6.74409562e-01,
          5.92053476e-01, 5.89762087e-01, 2.59521640e-01,
          2.40098533e-01, 5.19742386e-01, 6.38594879e-01,
          5.32221939e-01, 6.49090327e-01, 2.69903790e-01,
          3.66898498e-01, 5.77242939e-01, 3.57624884e-01,
          8.00092117e-01, 4.78259798e-02, 9.35178999e-01,
          3.48391187e-02, 1.38479763e-01, 4.42912227e-01,
          3.46115749e-01, 4.71974944e-01, 3.05052568e-01,
          1.04474428e-01, 4.48632034e-02, 5.04289062e-01,
          3.37245044e-01, 8.56223657e-01, 8.20656833e-02,
          8.16562628e-01, 4.33246465e-01, 5.30253245e-01,
          7.44236796e-01, 5.55735806e-02, 6.58614178e-01,
          2.05141157e-01, 8.64146273e-01, 4.09949815e-01,
          3.94656395e-01, 5.79610660e-01, 3.65582067e-01,
          6.14499480e-01, 7.87290665e-01, 4.22782370e-01,
          1.08410066e-02, 8.22091551e-01, 5.12166568e-01,
          4.34559762e-01, 6.80393099e-01, 8.35960542e-01,
          1.01375349e-01],
         [9.29717219e-01, 7.81254784e-01, 7.45488085e-02,
          4.56888535e-01, 9.02720168e-01, 8.58561401e-01,
          3.69779041e-01, 6.76810412e-01, 2.76050925e-01,
          1.31870312e-01, 7.95294984e-01, 5.77081972e-01,
